0,0,0,0
0.000797284,0.00021284,0.000281684,0.184162
8.78597e-05,0.000210525,0.000157139,0.368324
0.000407181,0.00027848,6.38967e-05,0.552486
0.000420571,0.000403623,0.000445265,0.736648
0.000337931,0.000775373,0.000284713,0.92081
0.000110546,3.17383e-05,4.80845e-05,1.10497
0.000995402,0.000886826,0.000104002,1.28913
0.000631111,0.000306365,0.000323481,1.4733
0.000164703,0.000399589,0.000183978,1.65746
0.000188723,8.14301e-05,0.000180299,1.84162
0.000242902,0.000577813,1.99187e-05,2.02578
0.000533028,0.000257508,5.58125e-05,2.20994
1.25799e-05,0.000792209,0.000246875,2.39411
0.000198673,0.000117249,0.000235373,2.57827
0.000847359,0.000576572,8.47743e-06,2.76243
0.000129381,8.29112e-05,0.000184687,2.94659
0.000733124,0.000203934,0.000367922,3.13076
6.01934e-05,0.000751734,7.77544e-05,3.31492
0.000279571,0.000618976,0.000111184,3.49908
0.00046228,0.000451559,8.77837e-05,3.68324
0.000118343,0.000515653,1.94547e-05,3.8674
0.000137638,4.93522e-05,2.98623e-05,4.05157
1.03695e-05,0.00055116,0.000319745,4.23573
5.28281e-05,0.000340678,8.67306e-05,4.41989
0.000344285,0.000584632,0.00013318,4.60405
0.00028405,0.000426285,0.000233381,4.78821
0.000283635,0.00076601,0.000379768,4.97238
9.21149e-05,6.05994e-05,9.47953e-05,5.15654
6.16332e-05,0.00056258,0.000270824,5.3407
0.000516525,0.00010034,0.000371225,5.52486
0.000256921,0.000530021,0.000160647,5.70902
0.000142955,0.000116074,0.000231766,5.89319
0.000260182,5.24841e-05,0.000443869,6.07735
0.000589522,1.14098e-05,0.000155799,6.26151
0.000216847,2.43854e-05,0.00025396,6.44567
0.000175342,0.000230803,0.000391351,6.62984
0.000211633,0.000196536,4.49756e-05,6.814
6.89225e-05,9.92714e-05,1.96818e-05,6.99816
0.000167181,0.000451314,0.000252904,7.18232
0.000557961,0.000375604,0.000147585,7.36648
6.36313e-05,0.000689163,0.000203181,7.55065
3.78766e-05,0.000690224,1.34704e-05,7.73481
2.29189e-05,0.000769957,0.00046356,7.91897
0.000499358,0.00042397,0.000198756,8.10313
0.000192903,0.000522967,0.000402341,8.28729
0.000203109,1.8093e-05,0.000585389,8.47146
0.00055357,0.000191946,0.000765908,8.65562
0.00155177,4.1277e-05,0.0014639,8.83978
0.00114211,0.000627561,0.000697717,9.02394
0.000245185,0.000154856,0.000373319,9.2081
0.000179394,0.00106604,0.00100001,9.39227
0.000484028,0.000730359,0.00110484,9.57643
0.000873597,0.000698109,0.000536139,9.76059
0.000660921,0.000149923,0.000697043,9.94475
0.000524556,0.000754925,0.000792154,10.1289
0.000454623,0.000158155,0.000116934,10.3131
0.000549953,0.000386606,0.000216095,10.4972
0.000146551,0.000272889,0.000342975,10.6814
0.000181299,3.98128e-05,0.000571463,10.8656
0.00126828,0.00107136,0.000653704,11.0497
0.000725871,0.0012396,6.09875e-05,11.2339
0.000615709,0.00028769,0.000810301,11.418
0.000831545,0.00152728,0.000113383,11.6022
0.00159443,0.00153172,0.00433004,11.7864
0.00269927,0.000537016,0.0013011,11.9705
0.00109889,0.00337083,0.000252696,12.1547
0.00451603,0.00164072,0.00155638,12.3389
0.00117992,0.0056126,0.00277499,12.523
0.00151425,0.00220741,0.00162932,12.7072
0.000854396,0.000936825,0.00213747,12.8913
0.000342475,0.000743143,8.85849e-05,13.0755
0.00172553,0.00031963,0.00026853,13.2597
0.000198984,0.00100314,0.000586916,13.4438
0.000323545,0.000812257,0.00107866,13.628
0.00024761,0.000359068,0.00124871,13.8122
0.00084658,0.000159563,0.0012399,13.9963
0.000784828,0.00016728,0.00082385,14.1805
0.00117605,0.000649261,0.000274713,14.3646
0.000238193,0.00025852,0.000136761,14.5488
0.00026968,0.000155079,0.000302746,14.733
0.000339185,0.000149766,0.000147156,14.9171
0.000679155,0.000880113,2.82565e-05,15.1013
0.0002296,0.000141314,0.000596445,15.2855
0.000705311,0.00109877,0.000204263,15.4696
0.000264425,0.000258595,0.000352839,15.6538
0.00122228,0.00064419,6.73025e-05,15.8379
0.000670645,0.000617296,0.000418196,16.0221
0.000188856,0.00111024,0.000147756,16.2063
0.00051368,0.000567675,0.000482924,16.3904
0.000650263,0.000266635,0.000282027,16.5746
2.30108e-05,8.33947e-06,0.000411901,16.7587
0.0022481,0.000695775,7.59114e-05,16.9429
0.00302805,0.000734928,0.000678197,17.1271
0.00181041,0.000817459,7.17285e-05,17.3112
0.000926239,0.000567885,0.000292948,17.4954
0.00118691,0.000419319,0.000582188,17.6796
0.00034672,0.000593753,0.000311828,17.8637
0.000750517,0.000252044,0.000186693,18.0479
0.000995068,0.00127074,0.000172594,18.232
0.000650053,0.000513575,0.000584757,18.4162
0.000675353,0.00230876,0.000371056,18.6004
0.000460175,0.00278383,0.000930713,18.7845
0.00326903,0.000929865,0.00040589,18.9687
0.00136772,0.00901418,0.00304101,19.1529
0.00112228,0.000961485,0.000131586,19.337
0.000291882,0.00182852,0.000592456,19.5212
0.000808626,0.000791885,0.000185648,19.7053
0.000158155,3.96071e-05,7.74342e-05,19.8895
0.000333944,0.00120063,0.000661312,20.0737
6.21795e-05,0.00129722,0.00020153,20.2578
0.00060098,8.05346e-05,0.000603989,20.442
0.000366038,0.00099903,3.6618e-05,20.6262
0.00126467,0.000770821,0.000417373,20.8103
0.000458119,0.000919463,0.0003424,20.9945
5.86772e-05,0.00075428,0.000194719,21.1786
0.000535802,0.00102624,0.000473427,21.3628
0.00105374,0.000144449,0.000274972,21.547
0.000530477,0.000736888,0.000294007,21.7311
0.000413992,0.000655379,9.42186e-05,21.9153
0.000280969,0.000497034,0.000337307,22.0994
0.000652226,0.000862624,0.000397706,22.2836
0.00209585,0.00182183,0.000124125,22.4678
0.00424549,0.00197219,0.000149008,22.6519
0.000965755,0.000345332,0.000245685,22.8361
0.00334716,0.000408166,0.000331154,23.0203
0.000476119,0.000980436,0.000247019,23.2044
0.00195846,0.00190572,0.000184231,23.3886
0.00274577,0.0025651,0.000446557,23.5727
0.00152159,0.00012371,0.000321787,23.7569
0.00436538,0.00034165,7.28444e-05,23.9411
0.000501244,0.00118839,0.000473362,24.1252
0.00504707,0.000703952,0.00080942,24.3094
0.00557834,0.00130127,0.000731827,24.4936
0.000104314,0.00125827,0.000248131,24.6777
0.00408731,0.000454468,0.000787464,24.8619
0.00171497,0.000783053,0.000141609,25.046
0.000709215,0.000547224,0.000284209,25.2302
0.0035592,0.00137528,0.000816841,25.4144
0.00157492,0.00014971,0.000436368,25.5985
0.00229437,9.04417e-05,0.00049082,25.7827
0.000422451,0.000166007,0.000319749,25.9669
0.000691794,0.000384093,4.06805e-05,26.151
0.000624129,9.41821e-05,0.000219967,26.3352
0.000137869,0.000361829,0.000140023,26.5193
5.91137e-05,0.000450445,2.00327e-05,26.7035
0.000836701,0.000278612,0.000388338,26.8877
0.000265707,0.000205865,0.000210851,27.0718
0.000465975,0.000337883,3.47171e-05,27.256
0.000378404,0.000830258,0.000244307,27.4401
0.000601369,0.000179899,0.000173027,27.6243
6.21404e-05,0.000131579,0.000114845,27.8085
0.000661535,0.000373703,3.1086e-05,27.9926
0.00086853,0.000278742,0.000391569,28.1768
0.000499676,0.000190072,0.000172814,28.361
0.00057563,0.000291568,0.000168571,28.5451
0.000645383,9.84818e-05,2.35058e-05,28.7293
0.000146056,0.000720378,4.42714e-05,28.9134
0.000211776,0.000218016,0.000321121,29.0976
0.000739325,0.000114281,0.00025741,29.2818
0.000503062,0.00033758,0.000332532,29.4659
0.000141582,0.000280155,0.000222724,29.6501
4.83142e-06,0.000135907,3.82081e-05,29.8343
0.000303441,0.000156225,8.76095e-05,30.0184
5.47491e-05,0.000109444,0.000182513,30.2026
0.000462843,0.000233725,2.70339e-05,30.3867
0.000314731,4.39067e-05,0.000283,30.5709
0.000747442,0.000110105,0.000100731,30.7551
0.000707739,0.000139129,0.000379259,30.9392
0.000569115,0.0011068,0.000382682,31.1234
0.000587373,0.000141624,0.000203646,31.3076
0.000227641,0.000784775,0.000235018,31.4917
0.000654143,0.00059424,0.000133638,31.6759
0.000156118,0.000355267,0.000185745,31.86
1.21313e-05,0.000152011,0.000331563,32.0442
0.000646599,0.000385779,2.26722e-05,32.2284
0.000441885,0.000492791,6.34464e-05,32.4125
0.000193175,0.000530402,0.000142548,32.5967
0.000529848,0.000160254,0.000193432,32.7808
0.000653891,0.000151833,0.000215757,32.965
0.000706643,5.49431e-05,0.000283122,33.1492
0.00122952,0.000518836,5.12196e-05,33.3333
0.000386016,2.56296e-05,9.91699e-05,33.5175
0.000442925,0.000834357,0.000362317,33.7017
0.00193176,0.000538815,0.000543888,33.8858
7.60206e-05,0.000710657,2.79448e-05,34.07
0.00237219,0.00034926,0.000652119,34.2541
0.00121931,0.00136162,0.000593503,34.4383
0.00197826,0.000403052,7.76812e-05,34.6225
0.000886923,0.000528956,0.000647306,34.8066
0.000152382,0.000497867,0.000364018,34.9908
0.00101776,6.60723e-06,0.000342832,35.175
0.000150016,3.56504e-05,9.93629e-05,35.3591
0.000776026,0.000705083,0.000614487,35.5433
0.000712092,3.41175e-05,0.000162777,35.7274
0.00126935,4.61593e-05,0.000276492,35.9116
0.000470194,0.000191293,0.000191336,36.0958
0.000140058,3.40848e-07,0.000147113,36.2799
0.00054485,0.000332124,0.000557092,36.4641
0.000505515,4.05412e-05,0.000115634,36.6483
0.00124834,0.000168563,9.70168e-05,36.8324
0.00132783,0.000239843,9.2084e-05,37.0166
0.00100418,0.000524251,0.0002169,37.2007
0.000100081,0.000223851,0.000422136,37.3849
0.0020329,0.000278621,0.000651839,37.5691
0.000724847,0.00112059,0.000488253,37.7532
0.000370811,0.000207415,0.00044812,37.9374
0.000456509,0.00080968,0.000340981,38.1216
0.000271407,0.000529586,0.000351539,38.3057
0.000155253,0.000235282,6.33372e-05,38.4899
0.000213423,0.000834315,0.000207084,38.674
4.27448e-05,0.000552483,0.000270438,38.8582
0.000489873,0.000535382,0.000200278,39.0424
0.000902813,0.000129872,5.40263e-05,39.2265
0.00104606,0.000504568,0.000502474,39.4107
3.8731e-05,0.00100546,0.000290503,39.5948
0.00120346,0.00021029,2.78266e-05,39.779
8.32125e-05,0.000204865,5.14057e-06,39.9632
8.5661e-05,4.79082e-06,5.9187e-05,40.1473
0.000109694,0.000299248,4.57129e-05,40.3315
8.66538e-05,7.8907e-05,0.000142325,40.5157
0.00102938,0.000190906,0.000196899,40.6998
1.87253e-05,0.000524347,0.000400241,40.884
0.000484543,0.000359286,0.000212738,41.0681
0.000503479,0.000287253,0.000600446,41.2523
0.000600733,0.00025251,0.00044372,41.4365
0.000456861,8.7525e-05,0.000102499,41.6206
0.000154883,0.000127072,0.000131333,41.8048
0.000149769,0.000531367,0.000214627,41.989
0.000115416,9.19794e-05,0.00032731,42.1731
0.000569108,0.000589877,0.000217425,42.3573
3.44354e-05,0.000124176,4.88585e-06,42.5414
0.000147755,9.58883e-05,4.31105e-05,42.7256
0.000330381,1.4834e-05,0.000417305,42.9098
5.73475e-05,0.000180487,3.16308e-05,43.0939
0.000729535,2.95131e-05,0.000381191,43.2781
6.33211e-05,1.35339e-05,0.000241989,43.4622
0.000663857,9.09128e-05,0.000167246,43.6464
0.000588908,0.000159317,1.89787e-05,43.8306
0.000153364,0.000244835,0.000279556,44.0147
5.78289e-05,4.21062e-05,0.000270498,44.1989
0.00063723,0.000262351,5.95118e-05,44.3831
1.41799e-05,0.000506222,8.79302e-05,44.5672
0.00158635,0.000242035,0.000374113,44.7514
7.47507e-05,2.13829e-05,7.13233e-05,44.9355
0.00119814,0.000118774,0.000438331,45.1197
0.0018613,0.000469931,0.000582088,45.3039
0.00249351,0.000963587,0.00118199,45.488
0.00351936,0.00120781,0.000435855,45.6722
0.00183427,0.00135887,0.000150102,45.8564
0.00694295,0.00264884,0.00124725,46.0405
0.0117193,0.00334534,0.00211946,46.2247
0.00319575,0.0028833,0.000416169,46.4088
0.0127892,0.00210891,0.00276348,46.593
0.00204788,0.00306398,0.00111987,46.7772
0.00148767,0.00348917,0.000837684,46.9613
0.0124261,0.00119407,0.00200424,47.1455
0.00425704,0.00246781,0.00117944,47.3297
0.00602334,0.00114025,0.000250115,47.5138
0.00123271,0.00315564,0.0009896,47.698
0.00464871,0.000534049,0.000497385,47.8821
0.00425943,0.00213486,2.03236e-05,48.0663
0.00137044,0.00197403,7.98854e-05,48.2505
0.00697825,0.00215596,0.000158051,48.4346
0.00184063,0.00130222,0.000600762,48.6188
0.00349427,0.00175427,0.000363183,48.803
0.00314283,0.00213232,9.62822e-05,48.9871
0.000894993,0.00278795,0.000127496,49.1713
0.0024341,0.000127336,0.000382866,49.3554
0.000160263,0.00298832,0.000528084,49.5396
0.00326486,0.000217785,0.000297025,49.7238
0.00135787,0.000210781,2.71491e-05,49.9079
5.57852e-05,0.000307334,4.17174e-07,50.0921
0.000863729,0.0014298,0.000298293,50.2762
0.000858792,0.00111278,3.53284e-05,50.4604
0.000216377,0.000963408,0.000365802,50.6446
0.00290145,0.000179279,9.85673e-05,50.8287
0.000679087,0.00134728,0.00063806,51.0129
0.00177769,4.49931e-05,0.000192216,51.1971
0.000104076,0.00122128,5.67282e-05,51.3812
0.00184507,0.00010887,0.000101973,51.5654
0.000478197,0.00116997,8.35922e-05,51.7495
0.00151681,0.000220761,2.95728e-05,51.9337
0.000715894,0.0012446,0.00033224,52.1179
0.00135889,0.000134083,0.000198337,52.302
0.000158045,0.00135075,0.000320324,52.4862
0.00115192,0.000225242,0.00012193,52.6704
1.17441e-05,0.00183389,0.000251084,52.8545
0.00162995,0.000143917,0.000227812,53.0387
0.000514441,0.00152785,0.000132786,53.2228
0.00150671,3.59561e-05,0.000375169,53.407
